air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.164,0.866,2014-01-01 01:00:00,0.0,0.0,0.0,18.476,0.0,-3.432,3.55
1.164,0.866,2014-01-01 01:15:00,0.0,0.0,0.0,18.476,0.0,-3.432,3.55
1.164,0.866,2014-01-01 01:30:00,0.0,0.0,0.0,18.476,0.0,-3.432,3.55
1.164,0.866,2014-01-01 01:45:00,0.0,0.0,0.0,18.476,0.0,-3.432,3.55
1.164,0.969,2014-01-01 02:00:00,0.016,0.0,0.0,18.478,0.0,-3.012,3.5789999999999997
1.164,0.969,2014-01-01 02:15:00,0.016,0.0,0.0,18.478,0.0,-3.012,3.5789999999999997
1.164,0.969,2014-01-01 02:30:00,0.016,0.0,0.0,18.478,0.0,-3.012,3.5789999999999997
1.164,0.969,2014-01-01 02:45:00,0.016,0.0,0.0,18.478,0.0,-3.012,3.5789999999999997
1.165,0.9450000000000001,2014-01-01 03:00:00,0.081,0.0,0.0,18.498,0.018000000000000002,-2.198,3.641
1.165,0.9450000000000001,2014-01-01 03:15:00,0.081,0.0,0.0,18.498,0.018000000000000002,-2.198,3.641
1.165,0.9450000000000001,2014-01-01 03:30:00,0.081,0.0,0.0,18.498,0.018000000000000002,-2.198,3.641
1.165,0.9450000000000001,2014-01-01 03:45:00,0.081,0.0,0.0,18.498,0.018000000000000002,-2.198,3.641
1.165,0.74,2014-01-01 04:00:00,0.148,0.0,0.0,18.553,0.009000000000000001,-1.436,3.517
1.165,0.74,2014-01-01 04:15:00,0.148,0.0,0.0,18.553,0.009000000000000001,-1.436,3.517
1.165,0.74,2014-01-01 04:30:00,0.148,0.0,0.0,18.553,0.009000000000000001,-1.436,3.517
1.165,0.74,2014-01-01 04:45:00,0.148,0.0,0.0,18.553,0.009000000000000001,-1.436,3.517
1.164,0.578,2014-01-01 05:00:00,0.153,0.0,0.0,18.608,0.007,-0.934,3.352
1.164,0.578,2014-01-01 05:15:00,0.153,0.0,0.0,18.608,0.007,-0.934,3.352
1.164,0.578,2014-01-01 05:30:00,0.153,0.0,0.0,18.608,0.007,-0.934,3.352
1.164,0.578,2014-01-01 05:45:00,0.153,0.0,0.0,18.608,0.007,-0.934,3.352
1.163,0.517,2014-01-01 06:00:00,0.092,0.0,0.0,18.653,0.013000000000000001,-0.595,3.189
1.163,0.517,2014-01-01 06:15:00,0.092,0.0,0.0,18.653,0.013000000000000001,-0.595,3.189
1.163,0.517,2014-01-01 06:30:00,0.092,0.0,0.0,18.653,0.013000000000000001,-0.595,3.189
1.163,0.517,2014-01-01 06:45:00,0.092,0.0,0.0,18.653,0.013000000000000001,-0.595,3.189
1.161,0.483,2014-01-01 07:00:00,0.025,0.0,0.0,18.675,0.004,-0.21,2.985
1.161,0.483,2014-01-01 07:15:00,0.025,0.0,0.0,18.675,0.004,-0.21,2.985
1.161,0.483,2014-01-01 07:30:00,0.025,0.0,0.0,18.675,0.004,-0.21,2.985
