air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.117,0.905,2014-01-01 01:00:00,0.002,0.0,0.0,48.059,0.0,-6.003,3.243
1.117,0.905,2014-01-01 01:15:00,0.002,0.0,0.0,48.059,0.0,-6.003,3.243
1.117,0.905,2014-01-01 01:30:00,0.002,0.0,0.0,48.059,0.0,-6.003,3.243
1.117,0.905,2014-01-01 01:45:00,0.002,0.0,0.0,48.059,0.0,-6.003,3.243
1.117,0.962,2014-01-01 02:00:00,0.019,0.0,0.0,48.066,0.002,-5.569,3.2439999999999998
1.117,0.962,2014-01-01 02:15:00,0.019,0.0,0.0,48.066,0.002,-5.569,3.2439999999999998
1.117,0.962,2014-01-01 02:30:00,0.019,0.0,0.0,48.066,0.002,-5.569,3.2439999999999998
1.117,0.962,2014-01-01 02:45:00,0.019,0.0,0.0,48.066,0.002,-5.569,3.2439999999999998
1.117,0.893,2014-01-01 03:00:00,0.045,0.0,0.0,48.09,0.01,-4.775,3.221
1.117,0.893,2014-01-01 03:15:00,0.045,0.0,0.0,48.09,0.01,-4.775,3.221
1.117,0.893,2014-01-01 03:30:00,0.045,0.0,0.0,48.09,0.01,-4.775,3.221
1.117,0.893,2014-01-01 03:45:00,0.045,0.0,0.0,48.09,0.01,-4.775,3.221
1.117,0.651,2014-01-01 04:00:00,0.079,0.0,0.0,48.135,0.009000000000000001,-4.022,3.12
1.117,0.651,2014-01-01 04:15:00,0.079,0.0,0.0,48.135,0.009000000000000001,-4.022,3.12
1.117,0.651,2014-01-01 04:30:00,0.079,0.0,0.0,48.135,0.009000000000000001,-4.022,3.12
1.117,0.651,2014-01-01 04:45:00,0.079,0.0,0.0,48.135,0.009000000000000001,-4.022,3.12
1.115,0.443,2014-01-01 05:00:00,0.078,0.0,0.0,48.187,0.012,-3.399,3.03
1.115,0.443,2014-01-01 05:15:00,0.078,0.0,0.0,48.187,0.012,-3.399,3.03
1.115,0.443,2014-01-01 05:30:00,0.078,0.0,0.0,48.187,0.012,-3.399,3.03
1.115,0.443,2014-01-01 05:45:00,0.078,0.0,0.0,48.187,0.012,-3.399,3.03
1.114,0.387,2014-01-01 06:00:00,0.046,0.0,0.0,48.228,0.016,-3.004,2.912
1.114,0.387,2014-01-01 06:15:00,0.046,0.0,0.0,48.228,0.016,-3.004,2.912
