air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.149,0.804,2014-01-01 01:00:00,0.0,0.0,0.0,24.738,0.0,-5.333,3.589
1.149,0.804,2014-01-01 01:15:00,0.0,0.0,0.0,24.738,0.0,-5.333,3.589
1.149,0.804,2014-01-01 01:30:00,0.0,0.0,0.0,24.738,0.0,-5.333,3.589
1.149,0.804,2014-01-01 01:45:00,0.0,0.0,0.0,24.738,0.0,-5.333,3.589
1.148,0.9,2014-01-01 02:00:00,0.006,0.0,0.0,24.74,0.0,-5.063,3.54
1.148,0.9,2014-01-01 02:15:00,0.006,0.0,0.0,24.74,0.0,-5.063,3.54
1.148,0.9,2014-01-01 02:30:00,0.006,0.0,0.0,24.74,0.0,-5.063,3.54
1.148,0.9,2014-01-01 02:45:00,0.006,0.0,0.0,24.74,0.0,-5.063,3.54
1.149,0.9540000000000001,2014-01-01 03:00:00,0.039,0.0,0.0,24.751,0.008,-4.573,3.535
1.149,0.9540000000000001,2014-01-01 03:15:00,0.039,0.0,0.0,24.751,0.008,-4.573,3.535
1.149,0.9540000000000001,2014-01-01 03:30:00,0.039,0.0,0.0,24.751,0.008,-4.573,3.535
1.149,0.9540000000000001,2014-01-01 03:45:00,0.039,0.0,0.0,24.751,0.008,-4.573,3.535
1.149,0.788,2014-01-01 04:00:00,0.088,0.0,0.0,24.786,0.008,-3.605,3.414
1.149,0.788,2014-01-01 04:15:00,0.088,0.0,0.0,24.786,0.008,-3.605,3.414
1.149,0.788,2014-01-01 04:30:00,0.088,0.0,0.0,24.786,0.008,-3.605,3.414
1.149,0.788,2014-01-01 04:45:00,0.088,0.0,0.0,24.786,0.008,-3.605,3.414
1.148,0.593,2014-01-01 05:00:00,0.113,0.0,0.0,24.833,0.02,-2.77,3.262
1.148,0.593,2014-01-01 05:15:00,0.113,0.0,0.0,24.833,0.02,-2.77,3.262
1.148,0.593,2014-01-01 05:30:00,0.113,0.0,0.0,24.833,0.02,-2.77,3.262
1.148,0.593,2014-01-01 05:45:00,0.113,0.0,0.0,24.833,0.02,-2.77,3.262
1.146,0.451,2014-01-01 06:00:00,0.092,0.0,0.0,24.886,0.035,-2.3,3.108
1.146,0.451,2014-01-01 06:15:00,0.092,0.0,0.0,24.886,0.035,-2.3,3.108
1.146,0.451,2014-01-01 06:30:00,0.092,0.0,0.0,24.886,0.035,-2.3,3.108
1.146,0.451,2014-01-01 06:45:00,0.092,0.0,0.0,24.886,0.035,-2.3,3.108
1.1440000000000001,0.405,2014-01-01 07:00:00,0.028,0.0,0.0,24.919,0.011,-1.896,2.9859999999999998
1.1440000000000001,0.405,2014-01-01 07:15:00,0.028,0.0,0.0,24.919,0.011,-1.896,2.9859999999999998
1.1440000000000001,0.405,2014-01-01 07:30:00,0.028,0.0,0.0,24.919,0.011,-1.896,2.9859999999999998
1.1440000000000001,0.405,2014-01-01 07:45:00,0.028,0.0,0.0,24.919,0.011,-1.896,2.9859999999999998
1.143,0.51,2014-01-01 08:00:00,0.004,18.638,54.484,24.928,0.001,-1.604,2.908
1.143,0.51,2014-01-01 08:15:00,0.004,18.638,54.484,24.928,0.001,-1.604,2.908
1.143,0.51,2014-01-01 08:30:00,0.004,18.638,54.484,24.928,0.001,-1.604,2.908
1.143,0.51,2014-01-01 08:45:00,0.004,18.638,54.484,24.928,0.001,-1.604,2.908
1.143,0.742,2014-01-01 09:00:00,0.001,117.907,227.43,24.919,0.0,-0.63,2.8280000000000003
1.143,0.742,2014-01-01 09:15:00,0.001,117.907,227.43,24.919,0.0,-0.63,2.8280000000000003
1.143,0.742,2014-01-01 09:30:00,0.001,117.907,227.43,24.919,0.0,-0.63,2.8280000000000003
1.143,0.742,2014-01-01 09:45:00,0.001,117.907,227.43,24.919,0.0,-0.63,2.8280000000000003
1.142,0.9420000000000001,2014-01-01 10:00:00,0.0,210.003,364.425,24.788,0.0,0.914,2.776
1.142,0.9420000000000001,2014-01-01 10:15:00,0.0,210.003,364.425,24.788,0.0,0.914,2.776
1.142,0.9420000000000001,2014-01-01 10:30:00,0.0,210.003,364.425,24.788,0.0,0.914,2.776
1.142,0.9420000000000001,2014-01-01 10:45:00,0.0,210.003,364.425,24.788,0.0,0.914,2.776
1.141,0.9470000000000001,2014-01-01 11:00:00,0.0,277.271,449.015,24.412,0.0,2.091,2.678
1.141,0.9470000000000001,2014-01-01 11:15:00,0.0,277.271,449.015,24.412,0.0,2.091,2.678
1.141,0.9470000000000001,2014-01-01 11:30:00,0.0,277.271,449.015,24.412,0.0,2.091,2.678
1.141,0.9470000000000001,2014-01-01 11:45:00,0.0,277.271,449.015,24.412,0.0,2.091,2.678
1.138,0.9470000000000001,2014-01-01 12:00:00,0.0,314.828,475.513,23.895,0.0,2.6950000000000003,2.5380000000000003
1.138,0.9470000000000001,2014-01-01 12:15:00,0.0,314.828,475.513,23.895,0.0,2.6950000000000003,2.5380000000000003
1.138,0.9470000000000001,2014-01-01 12:30:00,0.0,314.828,475.513,23.895,0.0,2.6950000000000003,2.5380000000000003
1.138,0.9470000000000001,2014-01-01 12:45:00,0.0,314.828,475.513,23.895,0.0,2.6950000000000003,2.5380000000000003
1.137,0.96,2014-01-01 13:00:00,0.001,267.617,442.115,23.39,0.0,2.898,2.525
1.137,0.96,2014-01-01 13:15:00,0.001,267.617,442.115,23.39,0.0,2.898,2.525
