air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.162,0.872,2014-01-01 01:00:00,0.001,0.0,0.0,19.466,0.0,-3.499,3.549
1.162,0.872,2014-01-01 01:15:00,0.001,0.0,0.0,19.466,0.0,-3.499,3.549
1.162,0.872,2014-01-01 01:30:00,0.001,0.0,0.0,19.466,0.0,-3.499,3.549
1.162,0.872,2014-01-01 01:45:00,0.001,0.0,0.0,19.466,0.0,-3.499,3.549
1.162,0.969,2014-01-01 02:00:00,0.016,0.0,0.0,19.468,0.0,-3.072,3.583
1.162,0.969,2014-01-01 02:15:00,0.016,0.0,0.0,19.468,0.0,-3.072,3.583
1.162,0.969,2014-01-01 02:30:00,0.016,0.0,0.0,19.468,0.0,-3.072,3.583
1.162,0.969,2014-01-01 02:45:00,0.016,0.0,0.0,19.468,0.0,-3.072,3.583
1.162,0.9410000000000001,2014-01-01 03:00:00,0.076,0.0,0.0,19.488,0.016,-2.245,3.635
1.162,0.9410000000000001,2014-01-01 03:15:00,0.076,0.0,0.0,19.488,0.016,-2.245,3.635
1.162,0.9410000000000001,2014-01-01 03:30:00,0.076,0.0,0.0,19.488,0.016,-2.245,3.635
1.162,0.9410000000000001,2014-01-01 03:45:00,0.076,0.0,0.0,19.488,0.016,-2.245,3.635
1.162,0.728,2014-01-01 04:00:00,0.14100000000000001,0.0,0.0,19.542,0.008,-1.483,3.5140000000000002
1.162,0.728,2014-01-01 04:15:00,0.14100000000000001,0.0,0.0,19.542,0.008,-1.483,3.5140000000000002
1.162,0.728,2014-01-01 04:30:00,0.14100000000000001,0.0,0.0,19.542,0.008,-1.483,3.5140000000000002
1.162,0.728,2014-01-01 04:45:00,0.14100000000000001,0.0,0.0,19.542,0.008,-1.483,3.5140000000000002
1.161,0.5630000000000001,2014-01-01 05:00:00,0.145,0.0,0.0,19.598,0.008,-0.98,3.358
1.161,0.5630000000000001,2014-01-01 05:15:00,0.145,0.0,0.0,19.598,0.008,-0.98,3.358
1.161,0.5630000000000001,2014-01-01 05:30:00,0.145,0.0,0.0,19.598,0.008,-0.98,3.358
1.161,0.5630000000000001,2014-01-01 05:45:00,0.145,0.0,0.0,19.598,0.008,-0.98,3.358
1.16,0.505,2014-01-01 06:00:00,0.08600000000000001,0.0,0.0,19.644,0.014,-0.63,3.197
1.16,0.505,2014-01-01 06:15:00,0.08600000000000001,0.0,0.0,19.644,0.014,-0.63,3.197
1.16,0.505,2014-01-01 06:30:00,0.08600000000000001,0.0,0.0,19.644,0.014,-0.63,3.197
1.16,0.505,2014-01-01 06:45:00,0.08600000000000001,0.0,0.0,19.644,0.014,-0.63,3.197
1.158,0.47400000000000003,2014-01-01 07:00:00,0.023,0.0,0.0,19.666,0.005,-0.24,3.002
1.158,0.47400000000000003,2014-01-01 07:15:00,0.023,0.0,0.0,19.666,0.005,-0.24,3.002
1.158,0.47400000000000003,2014-01-01 07:30:00,0.023,0.0,0.0,19.666,0.005,-0.24,3.002
1.158,0.47400000000000003,2014-01-01 07:45:00,0.023,0.0,0.0,19.666,0.005,-0.24,3.002
1.157,0.7030000000000001,2014-01-01 08:00:00,0.005,15.982,51.359,19.672,0.0,0.097,2.903
1.157,0.7030000000000001,2014-01-01 08:15:00,0.005,15.982,51.359,19.672,0.0,0.097,2.903
1.157,0.7030000000000001,2014-01-01 08:30:00,0.005,15.982,51.359,19.672,0.0,0.097,2.903
1.157,0.7030000000000001,2014-01-01 08:45:00,0.005,15.982,51.359,19.672,0.0,0.097,2.903
1.156,0.922,2014-01-01 09:00:00,0.002,106.48,223.706,19.657,0.0,0.9420000000000001,2.838
