air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.151,0.84,2014-01-01 01:00:00,0.0,0.0,0.0,23.85,0.0,-4.633,3.556
1.151,0.84,2014-01-01 01:15:00,0.0,0.0,0.0,23.85,0.0,-4.633,3.556
1.151,0.84,2014-01-01 01:30:00,0.0,0.0,0.0,23.85,0.0,-4.633,3.556
1.151,0.84,2014-01-01 01:45:00,0.0,0.0,0.0,23.85,0.0,-4.633,3.556
1.15,0.934,2014-01-01 02:00:00,0.008,0.0,0.0,23.852,0.0,-4.288,3.549
1.15,0.934,2014-01-01 02:15:00,0.008,0.0,0.0,23.852,0.0,-4.288,3.549
1.15,0.934,2014-01-01 02:30:00,0.008,0.0,0.0,23.852,0.0,-4.288,3.549
1.15,0.934,2014-01-01 02:45:00,0.008,0.0,0.0,23.852,0.0,-4.288,3.549
1.151,0.9490000000000001,2014-01-01 03:00:00,0.048,0.0,0.0,23.866,0.01,-3.621,3.552
1.151,0.9490000000000001,2014-01-01 03:15:00,0.048,0.0,0.0,23.866,0.01,-3.621,3.552
1.151,0.9490000000000001,2014-01-01 03:30:00,0.048,0.0,0.0,23.866,0.01,-3.621,3.552
1.151,0.9490000000000001,2014-01-01 03:45:00,0.048,0.0,0.0,23.866,0.01,-3.621,3.552
1.151,0.749,2014-01-01 04:00:00,0.10400000000000001,0.0,0.0,23.909,0.008,-2.7359999999999998,3.429
1.151,0.749,2014-01-01 04:15:00,0.10400000000000001,0.0,0.0,23.909,0.008,-2.7359999999999998,3.429
1.151,0.749,2014-01-01 04:30:00,0.10400000000000001,0.0,0.0,23.909,0.008,-2.7359999999999998,3.429
1.151,0.749,2014-01-01 04:45:00,0.10400000000000001,0.0,0.0,23.909,0.008,-2.7359999999999998,3.429
1.15,0.561,2014-01-01 05:00:00,0.12,0.0,0.0,23.963,0.015,-2.044,3.287
1.15,0.561,2014-01-01 05:15:00,0.12,0.0,0.0,23.963,0.015,-2.044,3.287
1.15,0.561,2014-01-01 05:30:00,0.12,0.0,0.0,23.963,0.015,-2.044,3.287
1.15,0.561,2014-01-01 05:45:00,0.12,0.0,0.0,23.963,0.015,-2.044,3.287
1.148,0.458,2014-01-01 06:00:00,0.084,0.0,0.0,24.014,0.026000000000000002,-1.6099999999999999,3.135
1.148,0.458,2014-01-01 06:15:00,0.084,0.0,0.0,24.014,0.026000000000000002,-1.6099999999999999,3.135
1.148,0.458,2014-01-01 06:30:00,0.084,0.0,0.0,24.014,0.026000000000000002,-1.6099999999999999,3.135
1.148,0.458,2014-01-01 06:45:00,0.084,0.0,0.0,24.014,0.026000000000000002,-1.6099999999999999,3.135
1.147,0.421,2014-01-01 07:00:00,0.024,0.0,0.0,24.043,0.008,-1.198,2.992
1.147,0.421,2014-01-01 07:15:00,0.024,0.0,0.0,24.043,0.008,-1.198,2.992
1.147,0.421,2014-01-01 07:30:00,0.024,0.0,0.0,24.043,0.008,-1.198,2.992
1.147,0.421,2014-01-01 07:45:00,0.024,0.0,0.0,24.043,0.008,-1.198,2.992
1.146,0.603,2014-01-01 08:00:00,0.004,18.035,53.375,24.05,0.001,-0.903,2.912
1.146,0.603,2014-01-01 08:15:00,0.004,18.035,53.375,24.05,0.001,-0.903,2.912
1.146,0.603,2014-01-01 08:30:00,0.004,18.035,53.375,24.05,0.001,-0.903,2.912
1.146,0.603,2014-01-01 08:45:00,0.004,18.035,53.375,24.05,0.001,-0.903,2.912
1.145,0.8280000000000001,2014-01-01 09:00:00,0.001,116.13,226.3,24.039,0.0,-0.03,2.842
1.145,0.8280000000000001,2014-01-01 09:15:00,0.001,116.13,226.3,24.039,0.0,-0.03,2.842
1.145,0.8280000000000001,2014-01-01 09:30:00,0.001,116.13,226.3,24.039,0.0,-0.03,2.842
1.145,0.8280000000000001,2014-01-01 09:45:00,0.001,116.13,226.3,24.039,0.0,-0.03,2.842
1.1440000000000001,0.9440000000000001,2014-01-01 10:00:00,0.0,205.074,363.783,23.882,0.0,1.2610000000000001,2.784
1.1440000000000001,0.9440000000000001,2014-01-01 10:15:00,0.0,205.074,363.783,23.882,0.0,1.2610000000000001,2.784
1.1440000000000001,0.9440000000000001,2014-01-01 10:30:00,0.0,205.074,363.783,23.882,0.0,1.2610000000000001,2.784
1.1440000000000001,0.9440000000000001,2014-01-01 10:45:00,0.0,205.074,363.783,23.882,0.0,1.2610000000000001,2.784
1.1440000000000001,0.9470000000000001,2014-01-01 11:00:00,0.0,281.21,448.892,23.496,0.0,2.513,2.666
1.1440000000000001,0.9470000000000001,2014-01-01 11:15:00,0.0,281.21,448.892,23.496,0.0,2.513,2.666
1.1440000000000001,0.9470000000000001,2014-01-01 11:30:00,0.0,281.21,448.892,23.496,0.0,2.513,2.666
1.1440000000000001,0.9470000000000001,2014-01-01 11:45:00,0.0,281.21,448.892,23.496,0.0,2.513,2.666
1.141,0.9470000000000001,2014-01-01 12:00:00,0.0,315.165,475.932,22.986,0.0,3.141,2.496
1.141,0.9470000000000001,2014-01-01 12:15:00,0.0,315.165,475.932,22.986,0.0,3.141,2.496
1.141,0.9470000000000001,2014-01-01 12:30:00,0.0,315.165,475.932,22.986,0.0,3.141,2.496
1.141,0.9470000000000001,2014-01-01 12:45:00,0.0,315.165,475.932,22.986,0.0,3.141,2.496
1.1400000000000001,0.969,2014-01-01 13:00:00,0.001,261.808,443.067,22.5,0.0,3.298,2.485
1.1400000000000001,0.969,2014-01-01 13:15:00,0.001,261.808,443.067,22.5,0.0,3.298,2.485
1.1400000000000001,0.969,2014-01-01 13:30:00,0.001,261.808,443.067,22.5,0.0,3.298,2.485
1.1400000000000001,0.969,2014-01-01 13:45:00,0.001,261.808,443.067,22.5,0.0,3.298,2.485
1.1400000000000001,0.9560000000000001,2014-01-01 14:00:00,0.002,173.249,352.38,22.105,0.001,2.713,2.694
1.1400000000000001,0.9560000000000001,2014-01-01 14:15:00,0.002,173.249,352.38,22.105,0.001,2.713,2.694
1.1400000000000001,0.9560000000000001,2014-01-01 14:30:00,0.002,173.249,352.38,22.105,0.001,2.713,2.694
1.1400000000000001,0.9560000000000001,2014-01-01 14:45:00,0.002,173.249,352.38,22.105,0.001,2.713,2.694
1.1400000000000001,0.9550000000000001,2014-01-01 15:00:00,0.001,101.839,210.261,21.946,0.001,1.5779999999999998,3.046
1.1400000000000001,0.9550000000000001,2014-01-01 15:15:00,0.001,101.839,210.261,21.946,0.001,1.5779999999999998,3.046
1.1400000000000001,0.9550000000000001,2014-01-01 15:30:00,0.001,101.839,210.261,21.946,0.001,1.5779999999999998,3.046
1.1400000000000001,0.9550000000000001,2014-01-01 15:45:00,0.001,101.839,210.261,21.946,0.001,1.5779999999999998,3.046
1.1400000000000001,0.979,2014-01-01 16:00:00,0.0,13.955,40.239,21.931,0.0,-0.371,3.42
1.1400000000000001,0.979,2014-01-01 16:15:00,0.0,13.955,40.239,21.931,0.0,-0.371,3.42
1.1400000000000001,0.979,2014-01-01 16:30:00,0.0,13.955,40.239,21.931,0.0,-0.371,3.42
1.1400000000000001,0.979,2014-01-01 16:45:00,0.0,13.955,40.239,21.931,0.0,-0.371,3.42
1.141,0.993,2014-01-01 17:00:00,0.0,0.0,0.0,21.932,0.0,-1.5,3.683
1.141,0.993,2014-01-01 17:15:00,0.0,0.0,0.0,21.932,0.0,-1.5,3.683
1.141,0.993,2014-01-01 17:30:00,0.0,0.0,0.0,21.932,0.0,-1.5,3.683
1.141,0.993,2014-01-01 17:45:00,0.0,0.0,0.0,21.932,0.0,-1.5,3.683
1.143,0.992,2014-01-01 18:00:00,0.0,0.0,0.0,21.932,0.0,-1.625,3.884
1.143,0.992,2014-01-01 18:15:00,0.0,0.0,0.0,21.932,0.0,-1.625,3.884
1.143,0.992,2014-01-01 18:30:00,0.0,0.0,0.0,21.932,0.0,-1.625,3.884
1.143,0.992,2014-01-01 18:45:00,0.0,0.0,0.0,21.932,0.0,-1.625,3.884
1.145,0.993,2014-01-01 19:00:00,0.0,0.0,0.0,21.927,0.0,-2.12,4.176
1.145,0.993,2014-01-01 19:15:00,0.0,0.0,0.0,21.927,0.0,-2.12,4.176
1.145,0.993,2014-01-01 19:30:00,0.0,0.0,0.0,21.927,0.0,-2.12,4.176
1.145,0.993,2014-01-01 19:45:00,0.0,0.0,0.0,21.927,0.0,-2.12,4.176
1.147,0.994,2014-01-01 20:00:00,0.0,0.0,0.0,21.92,0.0,-2.079,4.596
1.147,0.994,2014-01-01 20:15:00,0.0,0.0,0.0,21.92,0.0,-2.079,4.596
1.147,0.994,2014-01-01 20:30:00,0.0,0.0,0.0,21.92,0.0,-2.079,4.596
1.147,0.994,2014-01-01 20:45:00,0.0,0.0,0.0,21.92,0.0,-2.079,4.596
1.15,0.994,2014-01-01 21:00:00,0.0,0.0,0.0,21.906,0.0,-1.955,5.063
1.15,0.994,2014-01-01 21:15:00,0.0,0.0,0.0,21.906,0.0,-1.955,5.063
1.15,0.994,2014-01-01 21:30:00,0.0,0.0,0.0,21.906,0.0,-1.955,5.063
1.15,0.994,2014-01-01 21:45:00,0.0,0.0,0.0,21.906,0.0,-1.955,5.063
1.151,0.994,2014-01-01 22:00:00,0.001,0.0,0.0,21.888,0.001,-1.999,5.408
1.151,0.994,2014-01-01 22:15:00,0.001,0.0,0.0,21.888,0.001,-1.999,5.408
1.151,0.994,2014-01-01 22:30:00,0.001,0.0,0.0,21.888,0.001,-1.999,5.408
1.151,0.994,2014-01-01 22:45:00,0.001,0.0,0.0,21.888,0.001,-1.999,5.408
