air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.117,0.906,2014-01-01 01:00:00,0.002,0.0,0.0,47.473,0.0,-5.953,3.245
1.117,0.906,2014-01-01 01:15:00,0.002,0.0,0.0,47.473,0.0,-5.953,3.245
1.117,0.906,2014-01-01 01:30:00,0.002,0.0,0.0,47.473,0.0,-5.953,3.245
1.117,0.906,2014-01-01 01:45:00,0.002,0.0,0.0,47.473,0.0,-5.953,3.245
1.118,0.961,2014-01-01 02:00:00,0.02,0.0,0.0,47.48,0.002,-5.516,3.248
1.118,0.961,2014-01-01 02:15:00,0.02,0.0,0.0,47.48,0.002,-5.516,3.248
1.118,0.961,2014-01-01 02:30:00,0.02,0.0,0.0,47.48,0.002,-5.516,3.248
1.118,0.961,2014-01-01 02:45:00,0.02,0.0,0.0,47.48,0.002,-5.516,3.248
1.118,0.89,2014-01-01 03:00:00,0.047,0.0,0.0,47.504,0.01,-4.724,3.229
1.118,0.89,2014-01-01 03:15:00,0.047,0.0,0.0,47.504,0.01,-4.724,3.229
1.118,0.89,2014-01-01 03:30:00,0.047,0.0,0.0,47.504,0.01,-4.724,3.229
1.118,0.89,2014-01-01 03:45:00,0.047,0.0,0.0,47.504,0.01,-4.724,3.229
1.117,0.648,2014-01-01 04:00:00,0.08,0.0,0.0,47.549,0.009000000000000001,-3.98,3.1310000000000002
1.117,0.648,2014-01-01 04:15:00,0.08,0.0,0.0,47.549,0.009000000000000001,-3.98,3.1310000000000002
1.117,0.648,2014-01-01 04:30:00,0.08,0.0,0.0,47.549,0.009000000000000001,-3.98,3.1310000000000002
1.117,0.648,2014-01-01 04:45:00,0.08,0.0,0.0,47.549,0.009000000000000001,-3.98,3.1310000000000002
1.116,0.443,2014-01-01 05:00:00,0.078,0.0,0.0,47.602,0.012,-3.365,3.042
1.116,0.443,2014-01-01 05:15:00,0.078,0.0,0.0,47.602,0.012,-3.365,3.042
1.116,0.443,2014-01-01 05:30:00,0.078,0.0,0.0,47.602,0.012,-3.365,3.042
1.116,0.443,2014-01-01 05:45:00,0.078,0.0,0.0,47.602,0.012,-3.365,3.042
1.114,0.388,2014-01-01 06:00:00,0.046,0.0,0.0,47.642,0.016,-2.974,2.923
1.114,0.388,2014-01-01 06:15:00,0.046,0.0,0.0,47.642,0.016,-2.974,2.923
