air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.118,0.905,2014-01-01 01:00:00,0.002,0.0,0.0,47.272,0.0,-5.934,3.251
1.118,0.905,2014-01-01 01:15:00,0.002,0.0,0.0,47.272,0.0,-5.934,3.251
1.118,0.905,2014-01-01 01:30:00,0.002,0.0,0.0,47.272,0.0,-5.934,3.251
1.118,0.905,2014-01-01 01:45:00,0.002,0.0,0.0,47.272,0.0,-5.934,3.251
1.118,0.962,2014-01-01 02:00:00,0.019,0.0,0.0,47.279,0.002,-5.498,3.255
1.118,0.962,2014-01-01 02:15:00,0.019,0.0,0.0,47.279,0.002,-5.498,3.255
1.118,0.962,2014-01-01 02:30:00,0.019,0.0,0.0,47.279,0.002,-5.498,3.255
1.118,0.962,2014-01-01 02:45:00,0.019,0.0,0.0,47.279,0.002,-5.498,3.255
1.118,0.893,2014-01-01 03:00:00,0.046,0.0,0.0,47.302,0.01,-4.703,3.233
1.118,0.893,2014-01-01 03:15:00,0.046,0.0,0.0,47.302,0.01,-4.703,3.233
1.118,0.893,2014-01-01 03:30:00,0.046,0.0,0.0,47.302,0.01,-4.703,3.233
1.118,0.893,2014-01-01 03:45:00,0.046,0.0,0.0,47.302,0.01,-4.703,3.233
1.117,0.651,2014-01-01 04:00:00,0.08,0.0,0.0,47.347,0.009000000000000001,-3.952,3.132
1.117,0.651,2014-01-01 04:15:00,0.08,0.0,0.0,47.347,0.009000000000000001,-3.952,3.132
1.117,0.651,2014-01-01 04:30:00,0.08,0.0,0.0,47.347,0.009000000000000001,-3.952,3.132
1.117,0.651,2014-01-01 04:45:00,0.08,0.0,0.0,47.347,0.009000000000000001,-3.952,3.132
1.116,0.444,2014-01-01 05:00:00,0.079,0.0,0.0,47.4,0.012,-3.334,3.043
1.116,0.444,2014-01-01 05:15:00,0.079,0.0,0.0,47.4,0.012,-3.334,3.043
1.116,0.444,2014-01-01 05:30:00,0.079,0.0,0.0,47.4,0.012,-3.334,3.043
1.116,0.444,2014-01-01 05:45:00,0.079,0.0,0.0,47.4,0.012,-3.334,3.043
1.115,0.388,2014-01-01 06:00:00,0.047,0.0,0.0,47.441,0.016,-2.938,2.923
1.115,0.388,2014-01-01 06:15:00,0.047,0.0,0.0,47.441,0.016,-2.938,2.923
1.115,0.388,2014-01-01 06:30:00,0.047,0.0,0.0,47.441,0.016,-2.938,2.923
1.115,0.388,2014-01-01 06:45:00,0.047,0.0,0.0,47.441,0.016,-2.938,2.923
1.114,0.41200000000000003,2014-01-01 07:00:00,0.015,0.0,0.0,47.463,0.007,-2.623,2.823
1.114,0.41200000000000003,2014-01-01 07:15:00,0.015,0.0,0.0,47.463,0.007,-2.623,2.823
1.114,0.41200000000000003,2014-01-01 07:30:00,0.015,0.0,0.0,47.463,0.007,-2.623,2.823
1.114,0.41200000000000003,2014-01-01 07:45:00,0.015,0.0,0.0,47.463,0.007,-2.623,2.823
1.113,0.709,2014-01-01 08:00:00,0.004,19.954,54.037,47.47,0.002,-2.428,2.79
1.113,0.709,2014-01-01 08:15:00,0.004,19.954,54.037,47.47,0.002,-2.428,2.79
1.113,0.709,2014-01-01 08:30:00,0.004,19.954,54.037,47.47,0.002,-2.428,2.79
1.113,0.709,2014-01-01 08:45:00,0.004,19.954,54.037,47.47,0.002,-2.428,2.79
1.113,0.891,2014-01-01 09:00:00,0.001,121.89,228.49,47.462,0.001,-1.7650000000000001,2.777
1.113,0.891,2014-01-01 09:15:00,0.001,121.89,228.49,47.462,0.001,-1.7650000000000001,2.777
1.113,0.891,2014-01-01 09:30:00,0.001,121.89,228.49,47.462,0.001,-1.7650000000000001,2.777
1.113,0.891,2014-01-01 09:45:00,0.001,121.89,228.49,47.462,0.001,-1.7650000000000001,2.777
1.113,0.9450000000000001,2014-01-01 10:00:00,0.001,211.725,367.409,47.321,0.0,-0.7000000000000001,2.749
1.113,0.9450000000000001,2014-01-01 10:15:00,0.001,211.725,367.409,47.321,0.0,-0.7000000000000001,2.749
1.113,0.9450000000000001,2014-01-01 10:30:00,0.001,211.725,367.409,47.321,0.0,-0.7000000000000001,2.749
1.113,0.9450000000000001,2014-01-01 10:45:00,0.001,211.725,367.409,47.321,0.0,-0.7000000000000001,2.749
1.112,0.937,2014-01-01 11:00:00,0.001,295.251,453.851,47.02,0.0,0.783,2.748
