air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.16,0.841,2014-01-01 01:00:00,0.0,0.0,0.0,20.353,0.0,-4.113,3.575
1.16,0.841,2014-01-01 01:15:00,0.0,0.0,0.0,20.353,0.0,-4.113,3.575
1.16,0.841,2014-01-01 01:30:00,0.0,0.0,0.0,20.353,0.0,-4.113,3.575
1.16,0.841,2014-01-01 01:45:00,0.0,0.0,0.0,20.353,0.0,-4.113,3.575
1.16,0.9430000000000001,2014-01-01 02:00:00,0.012,0.0,0.0,20.355,0.0,-3.751,3.5700000000000003
1.16,0.9430000000000001,2014-01-01 02:15:00,0.012,0.0,0.0,20.355,0.0,-3.751,3.5700000000000003
1.16,0.9430000000000001,2014-01-01 02:30:00,0.012,0.0,0.0,20.355,0.0,-3.751,3.5700000000000003
1.16,0.9430000000000001,2014-01-01 02:45:00,0.012,0.0,0.0,20.355,0.0,-3.751,3.5700000000000003
1.16,0.9490000000000001,2014-01-01 03:00:00,0.065,0.0,0.0,20.371,0.014,-3.065,3.605
1.16,0.9490000000000001,2014-01-01 03:15:00,0.065,0.0,0.0,20.371,0.014,-3.065,3.605
1.16,0.9490000000000001,2014-01-01 03:30:00,0.065,0.0,0.0,20.371,0.014,-3.065,3.605
1.16,0.9490000000000001,2014-01-01 03:45:00,0.065,0.0,0.0,20.371,0.014,-3.065,3.605
1.16,0.763,2014-01-01 04:00:00,0.125,0.0,0.0,20.417,0.009000000000000001,-2.218,3.48
1.16,0.763,2014-01-01 04:15:00,0.125,0.0,0.0,20.417,0.009000000000000001,-2.218,3.48
1.16,0.763,2014-01-01 04:30:00,0.125,0.0,0.0,20.417,0.009000000000000001,-2.218,3.48
1.16,0.763,2014-01-01 04:45:00,0.125,0.0,0.0,20.417,0.009000000000000001,-2.218,3.48
1.159,0.59,2014-01-01 05:00:00,0.14,0.0,0.0,20.469,0.012,-1.5859999999999999,3.317
1.159,0.59,2014-01-01 05:15:00,0.14,0.0,0.0,20.469,0.012,-1.5859999999999999,3.317
1.159,0.59,2014-01-01 05:30:00,0.14,0.0,0.0,20.469,0.012,-1.5859999999999999,3.317
1.159,0.59,2014-01-01 05:45:00,0.14,0.0,0.0,20.469,0.012,-1.5859999999999999,3.317
1.158,0.498,2014-01-01 06:00:00,0.094,0.0,0.0,20.516,0.021,-1.199,3.157
1.158,0.498,2014-01-01 06:15:00,0.094,0.0,0.0,20.516,0.021,-1.199,3.157
1.158,0.498,2014-01-01 06:30:00,0.094,0.0,0.0,20.516,0.021,-1.199,3.157
1.158,0.498,2014-01-01 06:45:00,0.094,0.0,0.0,20.516,0.021,-1.199,3.157
1.156,0.457,2014-01-01 07:00:00,0.027,0.0,0.0,20.542,0.007,-0.807,2.981
1.156,0.457,2014-01-01 07:15:00,0.027,0.0,0.0,20.542,0.007,-0.807,2.981
1.156,0.457,2014-01-01 07:30:00,0.027,0.0,0.0,20.542,0.007,-0.807,2.981
1.156,0.457,2014-01-01 07:45:00,0.027,0.0,0.0,20.542,0.007,-0.807,2.981
1.155,0.623,2014-01-01 08:00:00,0.005,16.559,52.438,20.549,0.0,-0.47000000000000003,2.8810000000000002
1.155,0.623,2014-01-01 08:15:00,0.005,16.559,52.438,20.549,0.0,-0.47000000000000003,2.8810000000000002
1.155,0.623,2014-01-01 08:30:00,0.005,16.559,52.438,20.549,0.0,-0.47000000000000003,2.8810000000000002
1.155,0.623,2014-01-01 08:45:00,0.005,16.559,52.438,20.549,0.0,-0.47000000000000003,2.8810000000000002
1.154,0.851,2014-01-01 09:00:00,0.002,108.28,224.834,20.538,0.0,0.448,2.81
1.154,0.851,2014-01-01 09:15:00,0.002,108.28,224.834,20.538,0.0,0.448,2.81
1.154,0.851,2014-01-01 09:30:00,0.002,108.28,224.834,20.538,0.0,0.448,2.81
1.154,0.851,2014-01-01 09:45:00,0.002,108.28,224.834,20.538,0.0,0.448,2.81
1.153,0.9470000000000001,2014-01-01 10:00:00,0.001,196.045,362.188,20.383,0.0,1.728,2.775
1.153,0.9470000000000001,2014-01-01 10:15:00,0.001,196.045,362.188,20.383,0.0,1.728,2.775
1.153,0.9470000000000001,2014-01-01 10:30:00,0.001,196.045,362.188,20.383,0.0,1.728,2.775
1.153,0.9470000000000001,2014-01-01 10:45:00,0.001,196.045,362.188,20.383,0.0,1.728,2.775
1.152,0.9470000000000001,2014-01-01 11:00:00,0.0,276.54,447.248,20.023,0.0,2.968,2.6310000000000002
1.152,0.9470000000000001,2014-01-01 11:15:00,0.0,276.54,447.248,20.023,0.0,2.968,2.6310000000000002
1.152,0.9470000000000001,2014-01-01 11:30:00,0.0,276.54,447.248,20.023,0.0,2.968,2.6310000000000002
1.152,0.9470000000000001,2014-01-01 11:45:00,0.0,276.54,447.248,20.023,0.0,2.968,2.6310000000000002
1.149,0.9490000000000001,2014-01-01 12:00:00,0.0,311.652,474.321,19.551,0.0,3.642,2.448
1.149,0.9490000000000001,2014-01-01 12:15:00,0.0,311.652,474.321,19.551,0.0,3.642,2.448
1.149,0.9490000000000001,2014-01-01 12:30:00,0.0,311.652,474.321,19.551,0.0,3.642,2.448
1.149,0.9490000000000001,2014-01-01 12:45:00,0.0,311.652,474.321,19.551,0.0,3.642,2.448
1.148,0.971,2014-01-01 13:00:00,0.001,256.259,441.556,19.105,0.0,3.787,2.435
1.148,0.971,2014-01-01 13:15:00,0.001,256.259,441.556,19.105,0.0,3.787,2.435
1.148,0.971,2014-01-01 13:30:00,0.001,256.259,441.556,19.105,0.0,3.787,2.435
1.148,0.971,2014-01-01 13:45:00,0.001,256.259,441.556,19.105,0.0,3.787,2.435
1.148,0.962,2014-01-01 14:00:00,0.002,166.94,351.051,18.748,0.001,3.097,2.677
1.148,0.962,2014-01-01 14:15:00,0.002,166.94,351.051,18.748,0.001,3.097,2.677
1.148,0.962,2014-01-01 14:30:00,0.002,166.94,351.051,18.748,0.001,3.097,2.677
1.148,0.962,2014-01-01 14:45:00,0.002,166.94,351.051,18.748,0.001,3.097,2.677
1.148,0.9590000000000001,2014-01-01 15:00:00,0.001,99.327,209.171,18.602,0.001,1.8599999999999999,3.071
1.148,0.9590000000000001,2014-01-01 15:15:00,0.001,99.327,209.171,18.602,0.001,1.8599999999999999,3.071
1.148,0.9590000000000001,2014-01-01 15:30:00,0.001,99.327,209.171,18.602,0.001,1.8599999999999999,3.071
1.148,0.9590000000000001,2014-01-01 15:45:00,0.001,99.327,209.171,18.602,0.001,1.8599999999999999,3.071
1.149,0.978,2014-01-01 16:00:00,0.0,13.585,39.7,18.587,0.0,-0.098,3.454
1.149,0.978,2014-01-01 16:15:00,0.0,13.585,39.7,18.587,0.0,-0.098,3.454
1.149,0.978,2014-01-01 16:30:00,0.0,13.585,39.7,18.587,0.0,-0.098,3.454
1.149,0.978,2014-01-01 16:45:00,0.0,13.585,39.7,18.587,0.0,-0.098,3.454
1.149,0.993,2014-01-01 17:00:00,0.0,0.0,0.0,18.587,0.0,-1.086,3.686
1.149,0.993,2014-01-01 17:15:00,0.0,0.0,0.0,18.587,0.0,-1.086,3.686
1.149,0.993,2014-01-01 17:30:00,0.0,0.0,0.0,18.587,0.0,-1.086,3.686
1.149,0.993,2014-01-01 17:45:00,0.0,0.0,0.0,18.587,0.0,-1.086,3.686
1.151,0.992,2014-01-01 18:00:00,0.0,0.0,0.0,18.588,0.0,-1.17,3.839
