air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.161,0.836,2014-01-01 01:00:00,0.0,0.0,0.0,20.238,0.0,-4.181,3.583
1.161,0.836,2014-01-01 01:15:00,0.0,0.0,0.0,20.238,0.0,-4.181,3.583
1.161,0.836,2014-01-01 01:30:00,0.0,0.0,0.0,20.238,0.0,-4.181,3.583
1.161,0.836,2014-01-01 01:45:00,0.0,0.0,0.0,20.238,0.0,-4.181,3.583
1.16,0.9390000000000001,2014-01-01 02:00:00,0.012,0.0,0.0,20.24,0.0,-3.829,3.571
1.16,0.9390000000000001,2014-01-01 02:15:00,0.012,0.0,0.0,20.24,0.0,-3.829,3.571
1.16,0.9390000000000001,2014-01-01 02:30:00,0.012,0.0,0.0,20.24,0.0,-3.829,3.571
1.16,0.9390000000000001,2014-01-01 02:45:00,0.012,0.0,0.0,20.24,0.0,-3.829,3.571
1.16,0.9500000000000001,2014-01-01 03:00:00,0.064,0.0,0.0,20.256,0.014,-3.169,3.606
1.16,0.9500000000000001,2014-01-01 03:15:00,0.064,0.0,0.0,20.256,0.014,-3.169,3.606
1.16,0.9500000000000001,2014-01-01 03:30:00,0.064,0.0,0.0,20.256,0.014,-3.169,3.606
1.16,0.9500000000000001,2014-01-01 03:45:00,0.064,0.0,0.0,20.256,0.014,-3.169,3.606
1.16,0.769,2014-01-01 04:00:00,0.124,0.0,0.0,20.301,0.009000000000000001,-2.309,3.48
1.16,0.769,2014-01-01 04:15:00,0.124,0.0,0.0,20.301,0.009000000000000001,-2.309,3.48
1.16,0.769,2014-01-01 04:30:00,0.124,0.0,0.0,20.301,0.009000000000000001,-2.309,3.48
1.16,0.769,2014-01-01 04:45:00,0.124,0.0,0.0,20.301,0.009000000000000001,-2.309,3.48
1.16,0.597,2014-01-01 05:00:00,0.14,0.0,0.0,20.351,0.012,-1.659,3.315
1.16,0.597,2014-01-01 05:15:00,0.14,0.0,0.0,20.351,0.012,-1.659,3.315
1.16,0.597,2014-01-01 05:30:00,0.14,0.0,0.0,20.351,0.012,-1.659,3.315
1.16,0.597,2014-01-01 05:45:00,0.14,0.0,0.0,20.351,0.012,-1.659,3.315
1.158,0.5,2014-01-01 06:00:00,0.096,0.0,0.0,20.398,0.022,-1.2690000000000001,3.154
1.158,0.5,2014-01-01 06:15:00,0.096,0.0,0.0,20.398,0.022,-1.2690000000000001,3.154
1.158,0.5,2014-01-01 06:30:00,0.096,0.0,0.0,20.398,0.022,-1.2690000000000001,3.154
1.158,0.5,2014-01-01 06:45:00,0.096,0.0,0.0,20.398,0.022,-1.2690000000000001,3.154
1.156,0.457,2014-01-01 07:00:00,0.028,0.0,0.0,20.425,0.007,-0.879,2.979
1.156,0.457,2014-01-01 07:15:00,0.028,0.0,0.0,20.425,0.007,-0.879,2.979
1.156,0.457,2014-01-01 07:30:00,0.028,0.0,0.0,20.425,0.007,-0.879,2.979
1.156,0.457,2014-01-01 07:45:00,0.028,0.0,0.0,20.425,0.007,-0.879,2.979
1.155,0.61,2014-01-01 08:00:00,0.005,16.55,52.557,20.432,0.0,-0.539,2.877
1.155,0.61,2014-01-01 08:15:00,0.005,16.55,52.557,20.432,0.0,-0.539,2.877
1.155,0.61,2014-01-01 08:30:00,0.005,16.55,52.557,20.432,0.0,-0.539,2.877
1.155,0.61,2014-01-01 08:45:00,0.005,16.55,52.557,20.432,0.0,-0.539,2.877
1.154,0.84,2014-01-01 09:00:00,0.002,107.999,224.924,20.421,0.0,0.396,2.8040000000000003
1.154,0.84,2014-01-01 09:15:00,0.002,107.999,224.924,20.421,0.0,0.396,2.8040000000000003
1.154,0.84,2014-01-01 09:30:00,0.002,107.999,224.924,20.421,0.0,0.396,2.8040000000000003
1.154,0.84,2014-01-01 09:45:00,0.002,107.999,224.924,20.421,0.0,0.396,2.8040000000000003
1.153,0.9470000000000001,2014-01-01 10:00:00,0.001,196.17,362.191,20.27,0.0,1.71,2.771
