air_density,cloud_cover,local_time,precipitation,radiation_surface,radiation_toa,snow_mass,snowfall,temperature,wind_speed
1.156,0.8240000000000001,2014-01-01 01:00:00,0.0,0.0,0.0,21.991,0.0,-4.619,3.586
1.156,0.8240000000000001,2014-01-01 01:15:00,0.0,0.0,0.0,21.991,0.0,-4.619,3.586
1.156,0.8240000000000001,2014-01-01 01:30:00,0.0,0.0,0.0,21.991,0.0,-4.619,3.586
1.156,0.8240000000000001,2014-01-01 01:45:00,0.0,0.0,0.0,21.991,0.0,-4.619,3.586
1.155,0.925,2014-01-01 02:00:00,0.01,0.0,0.0,21.993,0.0,-4.297,3.559
1.155,0.925,2014-01-01 02:15:00,0.01,0.0,0.0,21.993,0.0,-4.297,3.559
1.155,0.925,2014-01-01 02:30:00,0.01,0.0,0.0,21.993,0.0,-4.297,3.559
1.155,0.925,2014-01-01 02:45:00,0.01,0.0,0.0,21.993,0.0,-4.297,3.559
1.156,0.9510000000000001,2014-01-01 03:00:00,0.053,0.0,0.0,22.007,0.011,-3.699,3.577
1.156,0.9510000000000001,2014-01-01 03:15:00,0.053,0.0,0.0,22.007,0.011,-3.699,3.577
1.156,0.9510000000000001,2014-01-01 03:30:00,0.053,0.0,0.0,22.007,0.011,-3.699,3.577
1.156,0.9510000000000001,2014-01-01 03:45:00,0.053,0.0,0.0,22.007,0.011,-3.699,3.577
1.156,0.776,2014-01-01 04:00:00,0.109,0.0,0.0,22.048,0.009000000000000001,-2.7960000000000003,3.452
1.156,0.776,2014-01-01 04:15:00,0.109,0.0,0.0,22.048,0.009000000000000001,-2.7960000000000003,3.452
1.156,0.776,2014-01-01 04:30:00,0.109,0.0,0.0,22.048,0.009000000000000001,-2.7960000000000003,3.452
1.156,0.776,2014-01-01 04:45:00,0.109,0.0,0.0,22.048,0.009000000000000001,-2.7960000000000003,3.452
1.155,0.595,2014-01-01 05:00:00,0.129,0.0,0.0,22.097,0.015,-2.074,3.293
1.155,0.595,2014-01-01 05:15:00,0.129,0.0,0.0,22.097,0.015,-2.074,3.293
1.155,0.595,2014-01-01 05:30:00,0.129,0.0,0.0,22.097,0.015,-2.074,3.293
1.155,0.595,2014-01-01 05:45:00,0.129,0.0,0.0,22.097,0.015,-2.074,3.293
1.153,0.481,2014-01-01 06:00:00,0.094,0.0,0.0,22.146,0.027,-1.6520000000000001,3.135
1.153,0.481,2014-01-01 06:15:00,0.094,0.0,0.0,22.146,0.027,-1.6520000000000001,3.135
1.153,0.481,2014-01-01 06:30:00,0.094,0.0,0.0,22.146,0.027,-1.6520000000000001,3.135
1.153,0.481,2014-01-01 06:45:00,0.094,0.0,0.0,22.146,0.027,-1.6520000000000001,3.135
1.152,0.437,2014-01-01 07:00:00,0.028,0.0,0.0,22.175,0.009000000000000001,-1.255,2.981
1.152,0.437,2014-01-01 07:15:00,0.028,0.0,0.0,22.175,0.009000000000000001,-1.255,2.981
1.152,0.437,2014-01-01 07:30:00,0.028,0.0,0.0,22.175,0.009000000000000001,-1.255,2.981
1.152,0.437,2014-01-01 07:45:00,0.028,0.0,0.0,22.175,0.009000000000000001,-1.255,2.981
1.151,0.5730000000000001,2014-01-01 08:00:00,0.005,17.366,53.318,22.183,0.001,-0.934,2.887
1.151,0.5730000000000001,2014-01-01 08:15:00,0.005,17.366,53.318,22.183,0.001,-0.934,2.887
1.151,0.5730000000000001,2014-01-01 08:30:00,0.005,17.366,53.318,22.183,0.001,-0.934,2.887
1.151,0.5730000000000001,2014-01-01 08:45:00,0.005,17.366,53.318,22.183,0.001,-0.934,2.887
1.15,0.804,2014-01-01 09:00:00,0.001,111.877,225.921,22.173,0.0,0.012,2.8120000000000003
1.15,0.804,2014-01-01 09:15:00,0.001,111.877,225.921,22.173,0.0,0.012,2.8120000000000003
1.15,0.804,2014-01-01 09:30:00,0.001,111.877,225.921,22.173,0.0,0.012,2.8120000000000003
1.15,0.804,2014-01-01 09:45:00,0.001,111.877,225.921,22.173,0.0,0.012,2.8120000000000003
1.149,0.9450000000000001,2014-01-01 10:00:00,0.001,201.544,363.086,22.029,0.0,1.407,2.77
1.149,0.9450000000000001,2014-01-01 10:15:00,0.001,201.544,363.086,22.029,0.0,1.407,2.77
1.149,0.9450000000000001,2014-01-01 10:30:00,0.001,201.544,363.086,22.029,0.0,1.407,2.77
1.149,0.9450000000000001,2014-01-01 10:45:00,0.001,201.544,363.086,22.029,0.0,1.407,2.77
1.148,0.9470000000000001,2014-01-01 11:00:00,0.0,276.442,447.91,21.664,0.0,2.615,2.644
1.148,0.9470000000000001,2014-01-01 11:15:00,0.0,276.442,447.91,21.664,0.0,2.615,2.644
1.148,0.9470000000000001,2014-01-01 11:30:00,0.0,276.442,447.91,21.664,0.0,2.615,2.644
1.148,0.9470000000000001,2014-01-01 11:45:00,0.0,276.442,447.91,21.664,0.0,2.615,2.644
1.145,0.9480000000000001,2014-01-01 12:00:00,0.0,312.809,474.708,21.175,0.0,3.263,2.48
1.145,0.9480000000000001,2014-01-01 12:15:00,0.0,312.809,474.708,21.175,0.0,3.263,2.48
1.145,0.9480000000000001,2014-01-01 12:30:00,0.0,312.809,474.708,21.175,0.0,3.263,2.48
1.145,0.9480000000000001,2014-01-01 12:45:00,0.0,312.809,474.708,21.175,0.0,3.263,2.48
1.143,0.966,2014-01-01 13:00:00,0.001,261.262,441.647,20.707,0.0,3.435,2.469
1.143,0.966,2014-01-01 13:15:00,0.001,261.262,441.647,20.707,0.0,3.435,2.469
1.143,0.966,2014-01-01 13:30:00,0.001,261.262,441.647,20.707,0.0,3.435,2.469
1.143,0.966,2014-01-01 13:45:00,0.001,261.262,441.647,20.707,0.0,3.435,2.469
1.1440000000000001,0.9520000000000001,2014-01-01 14:00:00,0.002,172.046,350.853,20.338,0.001,2.823,2.6790000000000003
1.1440000000000001,0.9520000000000001,2014-01-01 14:15:00,0.002,172.046,350.853,20.338,0.001,2.823,2.6790000000000003
